流水號,擷取日期,發布日期,分類,優先級,地區,來源名稱,標題,摘要,原文網址,PPT候選,素材建議,引用格式,中文判讀,建議行動,PPT切角,圖片網址,圖片使用提醒,擷取模式
"2026-08-12-011","2026-08-12","Tue, 11 Aug 2026 18:30:35 GMT","品牌新品","normal","全球","NBC Los Angeles","Reward offered in search for hit-and-run driver who ran over e-scooter rider - NBC Los Angeles","Reward offered in search for hit-and-run driver who ran over e-scooter rider &nbsp;&nbsp; NBC Los Angeles","https://news.google.com/rss/articles/CBMinwFBVV95cUxPRW9wTWNQUkRIUDhHNVBLQVctRWttRExJaER0dU53cFRzWk1qMkdORXVNdGNiQ3FUXzQtaXU1N2pFeEJWMjhHZnhQT0d4ZjZGWGdYMUx2aDgtQVk3bENGTGlvalEwYXhiV1Y4Vm5GWW91UTgzdzJiV1BYbTZiWVVQNk40OGpfaG9qTzYtUUpoUHJTaXRYQWtKR3NpZzhvVEnSAacBQVVfeXFMTVNtOE5ZU2p0dURDM2lndkgwQ1FkQzlWenBnRDU5WlRaaWhpdVEydERJMGJSUmJwaWtKNDJsX01Xd2EzQjZnTENWbG80aE5lOVhibGo5aU9fb1UyQm1NZVZOdjdGSmNuVE51NTl2cWxlOHNac011dWJiV3pYVHhrRW9udUZkekdfY1h0Y29mX0w5Y005dmZNaV9pTmhJWjI5cTlHd0w5Njg?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","NBC Los Angeles｜Tue, 11 Aug 2026 18:30:35 GMT｜Reward offered in search for hit-and-run driver who ran over e-scooter rider - NBC Los Angeles｜https://news.google.com/rss/articles/CBMinwFBVV95cUxPRW9wTWNQUkRIUDhHNVBLQVctRWttRExJaER0dU53cFRzWk1qMkdORXVNdGNiQ3FUXzQtaXU1N2pFeEJWMjhHZnhQT0d4ZjZGWGdYMUx2aDgtQVk3bENGTGlvalEwYXhiV1Y4Vm5GWW91UTgzdzJiV1BYbTZiWVVQNk40OGpfaG9qTzYtUUpoUHJTaXRYQWtKR3NpZzhvVEnSAacBQVVfeXFMTVNtOE5ZU2p0dURDM2lndkgwQ1FkQzlWenBnRDU5WlRaaWhpdVEydERJMGJSUmJwaWtKNDJsX01Xd2EzQjZnTENWbG80aE5lOVhibGo5aU9fb1UyQm1NZVZOdjdGSmNuVE51NTl2cWxlOHNac011dWJiV3pYVHhrRW9udUZkekdfY1h0Y29mX0w5Y005dmZNaV9pTmhJWjI5cTlHd0w5Njg?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-012","2026-08-12","Tue, 11 Aug 2026 17:31:00 GMT","品牌新品","normal","全球","E&E News by POLITICO","National Park Service whizzes ahead with e-scooter regs - E&E News by POLITICO","National Park Service whizzes ahead with e-scooter regs &nbsp;&nbsp; E&E News by POLITICO","https://news.google.com/rss/articles/CBMikgFBVV95cUxNcnltaDVPUzgyTXU5UWRBaGVGU1B6WTRYTUNEdUdvUDdMbXJMTzdOTWpiNkppUlF2aGpxeHlTcm5BWVprX05qanRXdHBKQUhmMUN2dWNfejNkYkpZSkNoS3Y0dy1jRFRvdXFBN1ZYeHJnWWEyaDB4ZXZuRDI2ZENUQmxtZHE0NUREdWF1SkxiREhaZw?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","E&E News by POLITICO｜Tue, 11 Aug 2026 17:31:00 GMT｜National Park Service whizzes ahead with e-scooter regs - E&E News by POLITICO｜https://news.google.com/rss/articles/CBMikgFBVV95cUxNcnltaDVPUzgyTXU5UWRBaGVGU1B6WTRYTUNEdUdvUDdMbXJMTzdOTWpiNkppUlF2aGpxeHlTcm5BWVprX05qanRXdHBKQUhmMUN2dWNfejNkYkpZSkNoS3Y0dy1jRFRvdXFBN1ZYeHJnWWEyaDB4ZXZuRDI2ZENUQmxtZHE0NUREdWF1SkxiREhaZw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-013","2026-08-12","Tue, 11 Aug 2026 17:14:35 GMT","品牌新品","normal","全球","My Ballard","Man riding electric scooter killed in collision near 24th and 85th - My Ballard","Man riding electric scooter killed in collision near 24th and 85th &nbsp;&nbsp; My Ballard","https://news.google.com/rss/articles/CBMipwFBVV95cUxNZEtNS3J5azVJblRNWnJRcXFRM3JiVENrUFdPVXBkcTA4UU9CMGZRUnRHWEVOUU5fM0s5b01taVhIYlFGZks2QlhDSzdveFR4N09RSXN5bzFKMHVPWjZjWFJPSXNCNVVGWm5QRGFxejMyeFpubmw3XzlyVWxCSU5hM29LZ3lJTm1CZWo4RUtNVG55dVF5dWQtZnRZajVINnROYW1jRGdvdw?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","My Ballard｜Tue, 11 Aug 2026 17:14:35 GMT｜Man riding electric scooter killed in collision near 24th and 85th - My Ballard｜https://news.google.com/rss/articles/CBMipwFBVV95cUxNZEtNS3J5azVJblRNWnJRcXFRM3JiVENrUFdPVXBkcTA4UU9CMGZRUnRHWEVOUU5fM0s5b01taVhIYlFGZks2QlhDSzdveFR4N09RSXN5bzFKMHVPWjZjWFJPSXNCNVVGWm5QRGFxejMyeFpubmw3XzlyVWxCSU5hM29LZ3lJTm1CZWo4RUtNVG55dVF5dWQtZnRZajVINnROYW1jRGdvdw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-014","2026-08-12","Tue, 11 Aug 2026 17:00:16 +0000","產業趨勢","normal","美國","Electric Bike Report","Tern HSD P10E Review: A Compact Cargo E-Bike That Can Replace a Car","This premium hauler is smooth, stable, and practical – plus, it might just be one of the best utility bikes around. Traffic is everyone’s least favorite thing. Standstill backups are never fun, but I can specifically remember a time when I missed a turn while trying to navigate the maze of New York City. It […] The post Tern HSD P10E Review: A Compact Cargo E-Bike That Can Replace a Car first appeared on Electric Bike Reviews, News, & Testing .","https://electricbikereport.com/tern-hsd-p10e-review/","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Electric Bike Report｜Tue, 11 Aug 2026 17:00:16 +0000｜Tern HSD P10E Review: A Compact Cargo E-Bike That Can Replace a Car｜https://electricbikereport.com/tern-hsd-p10e-review/｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車。本則提供市場、投資、通路或合作的早期訊號。","辨識消息是官方公告、媒體觀察或單一市場事件；以第二來源交叉驗證。","可作為市場趨勢、機會假設或高階主管簡報的觀察素材。","https://electricbikereport.com/wp-content/uploads/Tern-HSD-P10e-Hero-3.jpg","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-015","2026-08-12","Tue, 11 Aug 2026 16:21:48 GMT","安全召回","high","全球","FOX4KC.com","New meme-filled safety signs target young e-bike riders in Overland Park - FOX4KC.com","New meme-filled safety signs target young e-bike riders in Overland Park &nbsp;&nbsp; FOX4KC.com","https://news.google.com/rss/articles/CBMingFBVV95cUxQQ24zWDVSYnVMYndadVdmSkN6TDRjbWpzN0ZIVVppWURSelFFMnBpVzg3VzFOV0lDWmtfbF9ydTJ0R29Bd05GcTlDaFZCaEtPVkNjdVhkUGRuT3pXVmdqZi1xMFozWER0NGUtX0JEUllwTWF2VEY0eDhkS3VOckgxSFZCUVJwcWMxNGQxNzJGV082SWJYM1g0U3pZb0dCQdIBowFBVV95cUxQRGpoalNyOHdJcHB4Q3F3TkVIYl8wbGNVcWVGd2VUME91bUROZzA1Qi01SEVYcGxLYXp4OHNITTU3OUtXQVMzR1NObEtZc01pZ29TelJ1MkdUb0kwX05BRXI5OHNrZTE2QVpsVVZobGVIMFI2MkJkZXp4V040RFlOQm9RX0tXVEszLUk4T1VDV0ZFUE1OUDRLUkFZSF9nb3dNQm8w?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","FOX4KC.com｜Tue, 11 Aug 2026 16:21:48 GMT｜New meme-filled safety signs target young e-bike riders in Overland Park - FOX4KC.com｜https://news.google.com/rss/articles/CBMingFBVV95cUxQQ24zWDVSYnVMYndadVdmSkN6TDRjbWpzN0ZIVVppWURSelFFMnBpVzg3VzFOV0lDWmtfbF9ydTJ0R29Bd05GcTlDaFZCaEtPVkNjdVhkUGRuT3pXVmdqZi1xMFozWER0NGUtX0JEUllwTWF2VEY0eDhkS3VOckgxSFZCUVJwcWMxNGQxNzJGV082SWJYM1g0U3pZb0dCQdIBowFBVV95cUxQRGpoalNyOHdJcHB4Q3F3TkVIYl8wbGNVcWVGd2VUME91bUROZzA1Qi01SEVYcGxLYXp4OHNITTU3OUtXQVMzR1NObEtZc01pZ29TelJ1MkdUb0kwX05BRXI5OHNrZTE2QVpsVVZobGVIMFI2MkJkZXp4V040RFlOQm9RX0tXVEszLUk4T1VDV0ZFUE1OUDRLUkFZSF9nb3dNQm8w?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-016","2026-08-12","Tue, 11 Aug 2026 15:31:04 +0000","技術元件","normal","全球","BikeRumor","Old Man Mountain Adds Elkhorn 32 for Bigger Adventure, Confirms Divide Already Fits 32″","Old Man Mountain is ready for adventure bikepacking on bigger wheels with two 32"" ready racks: the existing Divide & a new longer Elkhorn 32.","https://bikerumor.com/old-man-mountain-adds-elkhorn-32-for-big-wheel-adventure-confirms-divide-already-fits-32/","可備用","先確認原文授權；簡報請保留來源名稱與網址。","BikeRumor｜Tue, 11 Aug 2026 15:31:04 +0000｜Old Man Mountain Adds Elkhorn 32 for Bigger Adventure, Confirms Divide Already Fits 32″｜https://bikerumor.com/old-man-mountain-adds-elkhorn-32-for-big-wheel-adventure-confirms-divide-already-fits-32/｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車。本則與零組件、電池或驅動系統技術有關。","比對規格、供應商、相容性與量產時程；回原文確認數據與測試條件。","可作為技術路線、供應鏈或產品差異化頁面的素材。","https://bikerumor.com/wp-content/uploads/2026/08/32-inch-compatible-Old-Man-Mountain-Divide-and-Elkhorn-32-bikepacking-racks-1536x1024.jpg","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-017","2026-08-12","Tue, 11 Aug 2026 14:47:31 GMT","品牌新品","normal","全球","The Conversation","Head injuries associated with e-scooters – new study - The Conversation","Head injuries associated with e-scooters – new study &nbsp;&nbsp; The Conversation","https://news.google.com/rss/articles/CBMijgFBVV95cUxOWFE5dFFXTHNGc2x1SHBEam9NWVp2TUtqM0dwQ3Fsb2VObDlWVGJwdjVVZzVYbF95bWhfSGt1Qy1sMUYzYVR0STJHbkdDTWpvNFJJaVdoTkk3V2tuaDdNUm4xYkhkaTFmSm00cDNwQ1R2UXpZSXRsTE9URkhSaVJYWHJINHdRbFdlUEFsakdB?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","The Conversation｜Tue, 11 Aug 2026 14:47:31 GMT｜Head injuries associated with e-scooters – new study - The Conversation｜https://news.google.com/rss/articles/CBMijgFBVV95cUxOWFE5dFFXTHNGc2x1SHBEam9NWVp2TUtqM0dwQ3Fsb2VObDlWVGJwdjVVZzVYbF95bWhfSGt1Qy1sMUYzYVR0STJHbkdDTWpvNFJJaVdoTkk3V2tuaDdNUm4xYkhkaTFmSm00cDNwQ1R2UXpZSXRsTE9URkhSaVJYWHJINHdRbFdlUEFsakdB?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-018","2026-08-12","Tue, 11 Aug 2026 14:25:27 GMT","品牌新品","normal","全球","FOX 13 Seattle","Scooter rider killed after being struck by minivan driver in North Seattle - FOX 13 Seattle","Scooter rider killed after being struck by minivan driver in North Seattle &nbsp;&nbsp; FOX 13 Seattle","https://news.google.com/rss/articles/CBMifkFVX3lxTE0xbVF4em1zV2pjc0trOHExUTN1c0VTcFBkUWZ5NmEyQWRuQlJReFkyUUEzblhrNks3azdST21saHU3SW1LRE91X1g2TnJmaEJNRzEwdk1Da2ZNOFNuUHlJV1hPYmRBT0JtVkVwa0wxUzBZeF9PbFhQOTZNOWVCZw?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","FOX 13 Seattle｜Tue, 11 Aug 2026 14:25:27 GMT｜Scooter rider killed after being struck by minivan driver in North Seattle - FOX 13 Seattle｜https://news.google.com/rss/articles/CBMifkFVX3lxTE0xbVF4em1zV2pjc0trOHExUTN1c0VTcFBkUWZ5NmEyQWRuQlJReFkyUUEzblhrNks3azdST21saHU3SW1LRE91X1g2TnJmaEJNRzEwdk1Da2ZNOFNuUHlJV1hPYmRBT0JtVkVwa0wxUzBZeF9PbFhQOTZNOWVCZw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-019","2026-08-12","Tue, 11 Aug 2026 14:13:22 GMT","技術元件","normal","全球","cioafrica.co","TVS Motor Launches iQube Electric Scooter In Kenya - cioafrica.co","TVS Motor Launches iQube Electric Scooter In Kenya &nbsp;&nbsp; cioafrica.co","https://news.google.com/rss/articles/CBMifEFVX3lxTE5KUzBhamJDYTdJdGtrUEVpNU52WnZabnVjNFlhSGJqRVhsSTk1d2g2RmNzNm5mU3JGLUlodjdyNGFEcVpEY21Hek5JVWVnbUN3SWVTUE13SkU0bEwxZ0pybjA2WVZRYkFwdjc2eWNHdW84VllLbFdQMGhuQ0U?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","cioafrica.co｜Tue, 11 Aug 2026 14:13:22 GMT｜TVS Motor Launches iQube Electric Scooter In Kenya - cioafrica.co｜https://news.google.com/rss/articles/CBMifEFVX3lxTE5KUzBhamJDYTdJdGtrUEVpNU52WnZabnVjNFlhSGJqRVhsSTk1d2g2RmNzNm5mU3JGLUlodjdyNGFEcVpEY21Hek5JVWVnbUN3SWVTUE13SkU0bEwxZ0pybjA2WVZRYkFwdjc2eWNHdW84VllLbFdQMGhuQ0U?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車、動力與控制、新品上市。本則與零組件、電池或驅動系統技術有關。","比對規格、供應商、相容性與量產時程；回原文確認數據與測試條件。","可作為技術路線、供應鏈或產品差異化頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-020","2026-08-12","Tue, 11 Aug 2026 13:45:44 GMT","品牌新品","normal","全球","The Seattle Times","Man on e-scooter struck, killed by vehicle in North Seattle - The Seattle Times","Man on e-scooter struck, killed by vehicle in North Seattle &nbsp;&nbsp; The Seattle Times","https://news.google.com/rss/articles/CBMiowFBVV95cUxOUG8walljQXRXc0xQbTRzZWswMk9VamNNdUduc3JlTjF3ck91NU5KQnlxTE16ZFpCS2pZcTYtWlFKTWdVSlVCR05oNGpoY1NlNEhQa1NURjM0aDQtYUR5d3ZUb05oVExLcU04dVU4S0k3eGlFWWp6VlBRbXJTbFVvWnVnV3ZMVWdTaWVXaVp3THdIRDJFTkJoa0l1NURySDY4Z1Mw?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","The Seattle Times｜Tue, 11 Aug 2026 13:45:44 GMT｜Man on e-scooter struck, killed by vehicle in North Seattle - The Seattle Times｜https://news.google.com/rss/articles/CBMiowFBVV95cUxOUG8walljQXRXc0xQbTRzZWswMk9VamNNdUduc3JlTjF3ck91NU5KQnlxTE16ZFpCS2pZcTYtWlFKTWdVSlVCR05oNGpoY1NlNEhQa1NURjM0aDQtYUR5d3ZUb05oVExLcU04dVU4S0k3eGlFWWp6VlBRbXJTbFVvWnVnV3ZMVWdTaWVXaVp3THdIRDJFTkJoa0l1NURySDY4Z1Mw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-021","2026-08-12","Tue, 11 Aug 2026 13:43:00 GMT","安全召回","urgent","全球","The Times of Israel","E-scooter riders 3 times more likely to suffer brain injury than motorcyclists – UK study - The Times of Israel","E-scooter riders 3 times more likely to suffer brain injury than motorcyclists – UK study &nbsp;&nbsp; The Times of Israel","https://news.google.com/rss/articles/CBMiugFBVV95cUxOVmtnTm1sejJIMXk4RWc3UUctYVJHRVlqdjFod3BiRjJjS1p0a0FyQ3M1Z19HRF9ORUR6NEF5VFdtUUozeTJ3TEE4RlZLeEU4Wm81SXNwclZ5a1Q2YmExcUFfMFk4X1RldmhHZzlGY1NadVNwYzRDYlgyM1F5QjV3TXdPLWZyU2RBRkZQSDR6b3BVOEY1U2kwaUZUTlZDczNvcnNXckNuVnBCNGY5NEdMR0VzM2pKdmtMaVHSAb8BQVVfeXFMT0lSSmFGOHZ4al96UkdSdUFTSUppUlJjQnlXX2FDdnpLV1pBOEhrbFFNbG1fOVlsWUVUWk1tOV9UX2dyRWJ5VFB3RzdVRmV4WldSLUUxNXRWVUNvb0xYZ0pic2p4TzNyZXlrTVNxMnItTnhDZzR0b2ZISEZ2U0JQOVFXSzJseHpmSFcxM0ZZX21iOFZ0bGtSRzAyY0llRFFfN0JfRUJEdG14NHJ0MThBV2JFQXk1ZFZxZThqUlRGMkk?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","The Times of Israel｜Tue, 11 Aug 2026 13:43:00 GMT｜E-scooter riders 3 times more likely to suffer brain injury than motorcyclists – UK study - The Times of Israel｜https://news.google.com/rss/articles/CBMiugFBVV95cUxOVmtnTm1sejJIMXk4RWc3UUctYVJHRVlqdjFod3BiRjJjS1p0a0FyQ3M1Z19HRF9ORUR6NEF5VFdtUUozeTJ3TEE4RlZLeEU4Wm81SXNwclZ5a1Q2YmExcUFfMFk4X1RldmhHZzlGY1NadVNwYzRDYlgyM1F5QjV3TXdPLWZyU2RBRkZQSDR6b3BVOEY1U2kwaUZUTlZDczNvcnNXckNuVnBCNGY5NEdMR0VzM2pKdmtMaVHSAb8BQVVfeXFMT0lSSmFGOHZ4al96UkdSdUFTSUppUlJjQnlXX2FDdnpLV1pBOEhrbFFNbG1fOVlsWUVUWk1tOV9UX2dyRWJ5VFB3RzdVRmV4WldSLUUxNXRWVUNvb0xYZ0pic2p4TzNyZXlrTVNxMnItTnhDZzR0b2ZISEZ2U0JQOVFXSzJseHpmSFcxM0ZZX21iOFZ0bGtSRzAyY0llRFFfN0JfRUJEdG14NHJ0MThBV2JFQXk1ZFZxZThqUlRGMkk?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車、動力與控制、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-022","2026-08-12","Tue, 11 Aug 2026 13:16:33 GMT","品牌新品","normal","全球","KOMO","Police say man on electric scooter hit, killed by teenage driver in north Seattle - KOMO","Police say man on electric scooter hit, killed by teenage driver in north Seattle &nbsp;&nbsp; KOMO","https://news.google.com/rss/articles/CBMi3gFBVV95cUxNRm1zVEI1TFFlQXRqUE1Oek1VVm1wV0c5bFdmWlNYX3doN2dxRUp5eVdOZWs3bURaRlR3c1NCOHlibGNULThkSGNLeldRbE5iS3VQY1licXozMEJhVlRzY1RocG9rVXRrb1oxS084WTRqR1NaaHlGdDdPTlRxZlFIU3VMa21zb21tZFBRSnFuelk2bTRKZWl6OFhwT1ZMVUhhOXZsUFRTNmJkNmI4eDRJLTdSb1hRVExBQ1ZIVXZaUGZIeERnYWpJSVY4TmR3cHJ2OEtONTlHLUlRMzB6Tnc?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","KOMO｜Tue, 11 Aug 2026 13:16:33 GMT｜Police say man on electric scooter hit, killed by teenage driver in north Seattle - KOMO｜https://news.google.com/rss/articles/CBMi3gFBVV95cUxNRm1zVEI1TFFlQXRqUE1Oek1VVm1wV0c5bFdmWlNYX3doN2dxRUp5eVdOZWs3bURaRlR3c1NCOHlibGNULThkSGNLeldRbE5iS3VQY1licXozMEJhVlRzY1RocG9rVXRrb1oxS084WTRqR1NaaHlGdDdPTlRxZlFIU3VMa21zb21tZFBRSnFuelk2bTRKZWl6OFhwT1ZMVUhhOXZsUFRTNmJkNmI4eDRJLTdSb1hRVExBQ1ZIVXZaUGZIeERnYWpJSVY4TmR3cHJ2OEtONTlHLUlRMzB6Tnc?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-023","2026-08-12","Tue, 11 Aug 2026 13:15:00 GMT","品牌新品","normal","全球","Yahoo","Walmart's $539 Electric Scooter Is Now 51% Off, And It's a 'Convenient and Reliable' Way to Get Moving - Yahoo","Walmart's $539 Electric Scooter Is Now 51% Off, And It's a 'Convenient and Reliable' Way to Get Moving &nbsp;&nbsp; Yahoo","https://news.google.com/rss/articles/CBMiogFBVV95cUxPazVaNnNSc0kwcE9vci1CS0s5NWo4YVhZNDF1Uml1bnlpSkxjSS1IamxUUmdOZDItNWlwUWJhUG1XcWlKZGpfTURiTkRfUjJWSkt2Y3VxNmMtQnVfWXIxbHNQV0xfcm5tUzFqaGtCSl9LMnNheTU3WmFfUmZ1RlQyTV83YzBNc0c0MExJNWZmekJ0RUc3dnRvNmZWczNhUUdBdUE?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Yahoo｜Tue, 11 Aug 2026 13:15:00 GMT｜Walmart's $539 Electric Scooter Is Now 51% Off, And It's a 'Convenient and Reliable' Way to Get Moving - Yahoo｜https://news.google.com/rss/articles/CBMiogFBVV95cUxPazVaNnNSc0kwcE9vci1CS0s5NWo4YVhZNDF1Uml1bnlpSkxjSS1IamxUUmdOZDItNWlwUWJhUG1XcWlKZGpfTURiTkRfUjJWSkt2Y3VxNmMtQnVfWXIxbHNQV0xfcm5tUzFqaGtCSl9LMnNheTU3WmFfUmZ1RlQyTV83YzBNc0c0MExJNWZmekJ0RUc3dnRvNmZWczNhUUdBdUE?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
